Title,Artist,Song ID,Streams,Chart Date
Đâu Cần Một Bài Ca Tình Yêu,"Tien Tien, Trang",6PLNoijWdc3dWqc1KKjv73,50436,2020-01-03
Truyen Thai Y (feat. Masew),Ngô Kiến Huy,70SyyW2Z1A5UNY3g8bPo5I,50261,2020-01-03
Without Me,Halsey,5p7ujcrUXASCNwRaWNHR1C,49988,2020-01-03
"10,000 Hours (with Justin Bieber)",Dan + Shay,2wrJq5XKLnmhRXHIAf9xBa,47802,2020-01-03
Boy With Luv (feat. Halsey),BTS,5KawlOMHjWeUjQtnuRs22c,47153,2020-01-03
Trampoline (with ZAYN),SHAED,1iQDltZqI7BXnHrFy4Qo1k,47125,2020-01-03
Hai Triệu Năm,"Đen, Biên",2qnnREp8mFVipaEoUlw9ya,46980,2020-01-03
Lose You To Love Me,Selena Gomez,1HfMVBKM75vxSfsQ5VefZ5,44975,2020-01-03
"thank u, next",Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,42870,2020-01-03
Sáng Mắt Chưa,Truc Nhan,5spB6Z40wYgt7hzPhnZVbi,42628,2020-01-03
Noi Minh Dung Chan (Nhac Phim Chi Tro Ly Cua Anh),Mỹ Tâm,4fnCQeozjJTzN1pKWuWeBO,42433,2020-01-03
Và Thế Là Hết,Chillies,1lhdtLh7c6Y21O36qxCXxD,42269,2020-01-03
On My Way,"Alan Walker, Sabrina Carpenter, Farruko",7KhHA3mzt7A3LFlOJEAKpI,41908,2020-01-03
Girls Like You (feat. Cardi B),Maroon 5,7fa9MBXhVfQ8P8Df9OEbD8,40488,2020-01-03
"Alone, Pt. II","Alan Walker, Ava Max",0bMbDctzMmTyK2j74j3nF3,39589,2020-01-03
Ke Cap Gap Ba Gia (feat. BINZ),Hoang Thuy Linh,3HJ0EW4kd9S1NRCm039Fsk,39448,2020-01-03
WINTER FLOWER(Feat.RM),Younha,4Eefey3uN90Abhbr47zKmC,39250,2020-01-03
Sweet but Psycho,Ava Max,25sgk305KZfyuqVBQIahim,39041,2020-01-03
Mean It,"Lauv, LANY",5ACkb3CikcSZPF0h7FSZAp,37551,2020-01-03
Lily,"Alan Walker, K-391, Emelie Hollow",0lks2Kt9veMOFEAPN0fsqN,35069,2020-01-03
My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,34847,2020-01-03
I Don't Care (with Justin Bieber),Ed Sheeran,0hVXuCcriWRGvwMV1r5Yn9,34514,2020-01-03
Sucker,Jonas Brothers,22vgEDb5hykfaTwLuskFGD,34387,2020-01-03
Blinding Lights,The Weeknd,0sf12qNH5qcw8qpgymFOqD,34210,2020-01-03
