Title,Artist,Song ID,Streams,Chart Date
Heartless,The Weeknd,57vxBYXtHMk6H1aD29V7PU,10361,2020-01-03
lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,10224,2020-01-03
Ya Sattar,Mohamed Hamaki,2IBZ2ROgyUewCGCgWAp1sq,10110,2020-01-03
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,9868,2020-01-03
No Idea,Don Toliver,3VyjsVV24RmBIbWJAeUJNu,9784,2020-01-03
Odam Merayetha,Amr Diab,38eQDxKlG3v2B31jAwwtZT,9717,2020-01-03
Abu Mecca,Marwan Pablo,58HBbapKk3oKVnHaMJmFQE,9635,2020-01-03
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,9613,2020-01-03
Let Me Down Slowly,Alec Benjamin,2qxmye6gAegTMjLKEBoR3d,9495,2020-01-03
فرعون,Marwan Moussa,4LwPJbbnp3WsdGuwqc00NV,9354,2020-01-03
Ya Abyad Ya Eswed,Cairokee,7MJGLlPFKG1g2p4Sa5gZog,9128,2020-01-03
Nasseeny Leih,Tamer Hosny,6EyveOpETSJBcdQgVCMSL5,9040,2020-01-03
Wadaa3 ya donia,Figo Eld5lawe,5a05aVwOrDu2LxGBoFZt6A,8735,2020-01-03
أبطال,Marwan Moussa,7viK5SPgMg32m1TO9B5K1p,8421,2020-01-03
"Alone, Pt. II","Alan Walker, Ava Max",0bMbDctzMmTyK2j74j3nF3,8305,2020-01-03
Oloolo Samah,Tamer Ashour,6dyQ4108zdBsO3Ygdf4Mne,8143,2020-01-03
Lose You To Love Me,Selena Gomez,1HfMVBKM75vxSfsQ5VefZ5,7955,2020-01-03
علي راحتي,Wegz,2MoOyc7JWR6AxpzSN063EC,7827,2020-01-03
Bahebo,Amr Diab,3aVtJMVfiEWK9xUA1j62Zc,7749,2020-01-03
Wtwat,Abyusif,1nnwFSJfWkuUrNEhfCoVZc,7694,2020-01-03
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2YpeDb67231RjR0MgVLzsG,7641,2020-01-03
Bayen Habeit,"Amr Diab, Marshmello",7EKL6tqwaXDlvioAsah2on,7612,2020-01-03
3ayz Fin,Marwan Pablo,69IXFxTalr8qxNDdGZ8El9,7598,2020-01-03
Mahragan Ana Alby Dab,"Hassan Shakosh, Hamo Bika",0kKMVXyA5NVOzx7SKHyWIt,7590,2020-01-03
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0RiRZpuVRbi7oqRdSMwhQY,7425,2020-01-03
7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,7411,2020-01-03
rockstar (feat. 21 Savage),Post Malone,0e7ipj03S05BNilyu5bRzt,7309,2020-01-03
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,7h0d2h0fUmzbs7zeFigJPn,7224,2020-01-03
Trampoline (with ZAYN),SHAED,1iQDltZqI7BXnHrFy4Qo1k,7068,2020-01-03
Oddam El Nas,Mohamed Hamaki,2z1J38i6dM0v535hiwb3Y8,7067,2020-01-03
حبه جنة,Sherine,2QK9spxKFUWe7zeirPHf5O,7045,2020-01-03
Youm Talat,Amr Diab,512PRgcIjizP6KFJQLcRDF,6987,2020-01-03
Hate Me (with Juice WRLD),Ellie Goulding,6kls8cSlUyHW2BUOkDJIZE,6855,2020-01-03
SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,6854,2020-01-03
Happier,"Marshmello, Bastille",2dpaYNEQHiRxtZbfNsse99,6824,2020-01-03
El Gholaf X Ozoris,Marwan Pablo,1p7bweR9luWPPwIkAZCBZk,6796,2020-01-03
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,6637,2020-01-03
Handrb Nawawi,Figo Eld5lawe,0k3E45QRVGjhnjjFUqbjPc,6634,2020-01-03
مش هقولك بيبي,Wegz,7Gf17og1cnkRS4qUMX2TBK,6627,2020-01-03
It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,6616,2020-01-03
Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,6557,2020-01-03
