Title,Artist,Song ID,Streams,Chart Date
Suge,DaBaby,2gwkD6igEhQbDQegRCcdoB,10879,2019-12-27
Koko Mmatswale,"Dj Sunco, Queen Jenny",3f3KBMEF5josF1kSKfTIMh,10855,2019-12-27
Indaba Ka Bani,"Kabza De Small, DJ Maphorisa, Kamazu, Mas Musiq",4KC41nptQ8XB9wXKyOH2BB,10760,2019-12-27
Going Bad (feat. Drake),Meek Mill,2IRZnDFmlqMuOrYOLnZZyc,10754,2019-12-27
Hardekole,"Ricus Nel, Adam Tas, Bok Van Blerk, Refentse",61StNZ96SCYNlM5l0IGdPl,10654,2019-12-27
Bruises,Lewis Capaldi,4Of7rzpRpV1mWRbhp5rAqG,10603,2019-12-27
What I Like About You (feat. Theresa Rex),Jonas Blue,4NSW0Km5ZG60L8FthUebPJ,10493,2019-12-27
Lover,Taylor Swift,1dGr1c8CrMLDpV6mPbImSI,10394,2019-12-27
Old Town Road,Lil Nas X,0F7FA14euOIX8KcbEturGH,10361,2019-12-27
Dropit Soos 'n Disprin,Snotkop,06zOsG9NgjKreavbYlXj0r,10304,2019-12-27
Dance Monkey,Tones And I,1rgnBhdG2JDFTbYkYRZAku,93899,2020-01-03
Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,63160,2020-01-03
Memories,Maroon 5,2b8fOow8UzyDFAE27YhOZM,60656,2020-01-03
The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,54619,2020-01-03
Falling,Trevor Daniel,4TnjEaWOeW0eKTKIEvJyCa,53703,2020-01-03
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,51667,2020-01-03
Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,50765,2020-01-03
Señorita,"Shawn Mendes, Camila Cabello",6v3KW9xbzN5yKLt9YKDYA2,48508,2020-01-03
Yummy,Justin Bieber,41L3O37CECZt3N7ziG2z7l,47183,2020-01-03
Beautiful People (feat. Khalid),Ed Sheeran,70eFcWOvlMObDhURTqT4Fv,44818,2020-01-03
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,43597,2020-01-03
Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,40308,2020-01-03
Blinding Lights,The Weeknd,0sf12qNH5qcw8qpgymFOqD,39946,2020-01-03
Lose You To Love Me,Selena Gomez,1HfMVBKM75vxSfsQ5VefZ5,39508,2020-01-03
My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,39407,2020-01-03
Lorch,"Kabza De Small, DJ Maphorisa, Semi Tee, Miano, Kammu Dee",1E8jmVFDwAWbDzsjjniKGO,37527,2020-01-03
bad guy,Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,36945,2020-01-03
I Don't Care (with Justin Bieber),Ed Sheeran,0hVXuCcriWRGvwMV1r5Yn9,36047,2020-01-03
How Do You Sleep?,Sam Smith,6b2RcmUt1g9N9mQ3CbjX2Y,33924,2020-01-03
hot girl bummer,blackbear,7aiClxsDWFRQ0Kzk5KI5ku,32376,2020-01-03
Eastside (with Halsey & Khalid),benny blanco,7FGq80cy8juXBCD2nrqdWU,31937,2020-01-03
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,4vUmTMuQqjdnvlZmAH61Qk,31555,2020-01-03
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",0RiRZpuVRbi7oqRdSMwhQY,31417,2020-01-03
BOP,DaBaby,6Ozh9Ok6h4Oi1wUSLtBseN,31029,2020-01-03
Watermelon Sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,30721,2020-01-03
Lose Control,"MEDUZA, Becky Hill, Goodboys",7CHi4DtfK4heMlQaudCuHK,29611,2020-01-03
Trampoline (with ZAYN),SHAED,1iQDltZqI7BXnHrFy4Qo1k,29400,2020-01-03
No Idea,Don Toliver,3VyjsVV24RmBIbWJAeUJNu,28902,2020-01-03
HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,28878,2020-01-03
Ride It,Regard,2tnVG71enUj33Ic2nFN6kZ,28836,2020-01-03
Tender Love (feat. DJ Maphorisa & Kabza De Small),Sha Sha,7ckWQdFniRR7CNsIA1VIML,27057,2020-01-03
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,26977,2020-01-03
Akulaleki,"Samthing Soweto, Sha Sha, DJ Maphorisa, Kabza De Small",73wcFiFeCQurmHDQIcirbm,26562,2020-01-03
Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",3g0mEQx3NTanacLseoP0Gw,26296,2020-01-03
Jerusalema,"Master KG, Nomcebo Zikode",5F6tLUQGd7GtiWID9ZEzev,26201,2020-01-03
Happier,"Marshmello, Bastille",2dpaYNEQHiRxtZbfNsse99,25882,2020-01-03
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2YpeDb67231RjR0MgVLzsG,25794,2020-01-03
Goodbyes (Feat. Young Thug),Post Malone,6vBdBCoOhKHiYDDOcorfNo,25751,2020-01-03
Heartless,The Weeknd,57vxBYXtHMk6H1aD29V7PU,25406,2020-01-03
Call You Mine,"The Chainsmokers, Bebe Rexha",2oejEp50ZzPuQTQ6v54Evp,24979,2020-01-03
Before You Go,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,24109,2020-01-03
Nana Thula,"Kabza De Small, DJ Maphorisa, Njelic",4tDBIoqZEnq6715SnqaJS7,24056,2020-01-03
No Guidance (feat. Drake),Chris Brown,6XHVuErjQ4XNm6nDPVCxVX,23015,2020-01-03
Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,22717,2020-01-03
Graveyard,Halsey,6V9fHiv84WlVTg7CSnIVY2,22682,2020-01-03
Sandton,"Kabza De Small, DJ Maphorisa, Focalistic, Kamo Mphela, Bontle Smith",0ddnry07vtuLzEVK63bw3R,22609,2020-01-03
Labantwana Ama Uber,"Semi Tee, Miano, Kammu Dee",6KlOMbkMRBQUFWpYe1z8Nq,22496,2020-01-03
Up All Night,Khalid,1mpD5Q8IM32I4bF6eCpU74,22418,2020-01-03
Youngblood,5 Seconds of Summer,2iUXsYOEPhVqEBwsqP70rE,22319,2020-01-03
Look At Her Now,Selena Gomez,4yI3HpbSFSgFZtJP2kDe5m,22085,2020-01-03
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,7h0d2h0fUmzbs7zeFigJPn,22020,2020-01-03
Dancing With A Stranger (with Normani),Sam Smith,6Qs4SXO9dwPj5GKvVOv8Ki,21916,2020-01-03
Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,21507,2020-01-03
Sucker,Jonas Brothers,22vgEDb5hykfaTwLuskFGD,21409,2020-01-03
Futsal Shuffle 2020,Lil Uzi Vert,2Ec33AVlkTTq8BHFgBTdQs,21342,2020-01-03
"Love You Tonight (feat. DJ Maphorisa, Sha Sha & Kabza De Small)",Mfr Souls,2NbUnaGrjwRuRjZ5EPyOR5,21337,2020-01-03
Umlilo,"DJ Zinhle, Mvzzle, Rethabile",6EEmWiEPZSDGXBTknG8wR1,21258,2020-01-03
You Need To Calm Down,Taylor Swift,6RRNNciQGZEXnqk8SQ9yv5,21097,2020-01-03
Higher Love,"Kygo, Whitney Houston",6oJ6le65B3SEqPwMRNXWjY,20999,2020-01-03
Dames,Biggy,72Yg5qdIqpTnXrNPEewglz,20983,2020-01-03
